clip_name,narration_text,video_uid
eb5cd861-7460-4d73-8945-c8eec0c3d450_769_778,#C C holds the railing with his left hand,eb5cd861-7460-4d73-8945-c8eec0c3d450
eb5cd861-7460-4d73-8945-c8eec0c3d450_842_851,#C C continues smoothening the welded edges of the steel railing with the angle grinder in his two hands,eb5cd861-7460-4d73-8945-c8eec0c3d450
eb5cd861-7460-4d73-8945-c8eec0c3d450_885_894,#C C continues smoothening the welded edges of the steel railing with the angle grinder in his two hands,eb5cd861-7460-4d73-8945-c8eec0c3d450
eb5cd861-7460-4d73-8945-c8eec0c3d450_976_985,#C C continues smoothening the welded edges of the steel railing with the angle grinder in his two hands,eb5cd861-7460-4d73-8945-c8eec0c3d450
eb5cd861-7460-4d73-8945-c8eec0c3d450_990_999,#C C continues smoothening the welded edges of the steel railing with the angle grinder in his two hands,eb5cd861-7460-4d73-8945-c8eec0c3d450
44a173ba-e836-4efc-b485-e94d6bbafa8e_0_6,#C C adjusts a curtain in a curtain pole with her hands,44a173ba-e836-4efc-b485-e94d6bbafa8e
44a173ba-e836-4efc-b485-e94d6bbafa8e_288_297,#C C clips the curtain to the curtain rod.,44a173ba-e836-4efc-b485-e94d6bbafa8e
52925c77-6be9-4953-9a06-993110acf76d_899_908,#C C throws the fabric aside,52925c77-6be9-4953-9a06-993110acf76d
52925c77-6be9-4953-9a06-993110acf76d_949_957,#C C picks a screw,52925c77-6be9-4953-9a06-993110acf76d
52925c77-6be9-4953-9a06-993110acf76d_965_974,#C C picks another screw,52925c77-6be9-4953-9a06-993110acf76d
52925c77-6be9-4953-9a06-993110acf76d_1054_1063,#C C moves the torch,52925c77-6be9-4953-9a06-993110acf76d
fb5ca588-ca6d-48f4-b906-050c80363225_179_188,#C C takes out a piece of the kaliche ladoo in the frying pan of oil with the spatula.,fb5ca588-ca6d-48f4-b906-050c80363225
fb5ca588-ca6d-48f4-b906-050c80363225_285_294,#C C hits the strainer on the on the pan with his left hand.,fb5ca588-ca6d-48f4-b906-050c80363225
fb5ca588-ca6d-48f4-b906-050c80363225_134_143,#C C drops the bowl of kaliche ladoo paste on the floor.,fb5ca588-ca6d-48f4-b906-050c80363225
fb5ca588-ca6d-48f4-b906-050c80363225_245_254,#C C picks the spatula from the bowl of kaliche ladoo on the gas cooker.,fb5ca588-ca6d-48f4-b906-050c80363225
fc996b6b-f855-4b68-8b17-fd8b44f5380e_76_85,#c c turn leaf blower,fc996b6b-f855-4b68-8b17-fd8b44f5380e
fc996b6b-f855-4b68-8b17-fd8b44f5380e_40_49,#c c pick the leaf blower,fc996b6b-f855-4b68-8b17-fd8b44f5380e
74736d57-1b15-4bad-9392-7b1b4ac39617_692_701,#C C adjust the wool on the knitting needles.,74736d57-1b15-4bad-9392-7b1b4ac39617
74736d57-1b15-4bad-9392-7b1b4ac39617_778_787,#C C adjust the wool on the knitting needles.,74736d57-1b15-4bad-9392-7b1b4ac39617
74736d57-1b15-4bad-9392-7b1b4ac39617_807_816,#C C knits the wool in her hands with the knitting needles.,74736d57-1b15-4bad-9392-7b1b4ac39617
74736d57-1b15-4bad-9392-7b1b4ac39617_796_805,#C C examines the already knitted wool.,74736d57-1b15-4bad-9392-7b1b4ac39617
5fe81f9c-159c-4b83-807f-34866dd03a8b_1269_1278,#C C dips brush in water,5fe81f9c-159c-4b83-807f-34866dd03a8b
5fe81f9c-159c-4b83-807f-34866dd03a8b_1370_1379,#C C Wipes as paint brush with a paper towel,5fe81f9c-159c-4b83-807f-34866dd03a8b
ad7777e5-6aa4-42d8-ba65-bbe34b06afe5_2936_2945,#C C removes the piece of thread from between his feet with both hands.,ad7777e5-6aa4-42d8-ba65-bbe34b06afe5
ad7777e5-6aa4-42d8-ba65-bbe34b06afe5_2769_2778,#C C moves a piece of thread on the floor with his left hand.,ad7777e5-6aa4-42d8-ba65-bbe34b06afe5
12bf3659-40c4-4094-a4d3-507ec04bc512_421_430,#C C lifts the fish fillet,12bf3659-40c4-4094-a4d3-507ec04bc512
12bf3659-40c4-4094-a4d3-507ec04bc512_463_472,#C C moves the  finger fillet,12bf3659-40c4-4094-a4d3-507ec04bc512
c7b2d096-4981-42bf-b85b-a437e52252ca_0_6,#C C picks a rag from a table with his left hand,c7b2d096-4981-42bf-b85b-a437e52252ca
c7b2d096-4981-42bf-b85b-a437e52252ca_67_76,#C C moves some books from the bookshelf with both hands,c7b2d096-4981-42bf-b85b-a437e52252ca
661952ef-7067-48c7-a6ee-fd93f7e6e450_22_31,#C C drops the paper on a shelf.,661952ef-7067-48c7-a6ee-fd93f7e6e450
661952ef-7067-48c7-a6ee-fd93f7e6e450_67_76,#C C drops the metal on the shelf.,661952ef-7067-48c7-a6ee-fd93f7e6e450
f1095f1e-1008-4692-a2c3-bf7dcac67701_19_28,#O The horseman X rubs his right hand on the horse neck.,f1095f1e-1008-4692-a2c3-bf7dcac67701
f1095f1e-1008-4692-a2c3-bf7dcac67701_0_4,#O A horseman X rides on a horse in a park.,f1095f1e-1008-4692-a2c3-bf7dcac67701
f1095f1e-1008-4692-a2c3-bf7dcac67701_62_71,#O A horseman Y rides on a horse in the park.,f1095f1e-1008-4692-a2c3-bf7dcac67701
3f4bc54e-cddd-4255-973a-e9717de113dd_55_64,#C C turns on the tap,3f4bc54e-cddd-4255-973a-e9717de113dd
3f4bc54e-cddd-4255-973a-e9717de113dd_103_112,#C C puts off the tap,3f4bc54e-cddd-4255-973a-e9717de113dd
747ca62c-333e-472a-94d8-7d436c56cb45_91_100,#C C drops small brush into paint bucket,747ca62c-333e-472a-94d8-7d436c56cb45
747ca62c-333e-472a-94d8-7d436c56cb45_105_114,#C C dips big brush into paint bucket,747ca62c-333e-472a-94d8-7d436c56cb45
21a832b1-6286-429e-b21b-dcf536016280_0_5,#C C adjusts her t-shirt with her left hand,21a832b1-6286-429e-b21b-dcf536016280
21a832b1-6286-429e-b21b-dcf536016280_181_190,#C C raises the piece of cloth briefly with both hands,21a832b1-6286-429e-b21b-dcf536016280
c939aae4-e7c8-453c-8671-40573db0c656_2096_2105,#C C picks up a long stick from the floor,c939aae4-e7c8-453c-8671-40573db0c656
c939aae4-e7c8-453c-8671-40573db0c656_0_5,#O Woman B adjusts camera on C,c939aae4-e7c8-453c-8671-40573db0c656
114d86a7-2849-46de-8bb7-8fe1e1a48be8_0_6,#C C opens a grill with her right hand,114d86a7-2849-46de-8bb7-8fe1e1a48be8
114d86a7-2849-46de-8bb7-8fe1e1a48be8_206_215,#C C takes the chopping board and knife out of the sink with her left hand,114d86a7-2849-46de-8bb7-8fe1e1a48be8
8b0fd774-163a-485a-a48b-24293cf458cb_501_510,#C C passes the drill to his left hand.,8b0fd774-163a-485a-a48b-24293cf458cb
8b0fd774-163a-485a-a48b-24293cf458cb_296_305,#C C passes the wood cut-off to his left hand,8b0fd774-163a-485a-a48b-24293cf458cb
a0d60a9f-380d-42d8-b73d-b652f639b060_297_306,#C C drops the screwdriver in his left hand on the motorcycle.,a0d60a9f-380d-42d8-b73d-b652f639b060
a0d60a9f-380d-42d8-b73d-b652f639b060_497_506,#C C pulls out the screw on the screwdriver with his left hand.,a0d60a9f-380d-42d8-b73d-b652f639b060
40a4de2a-a6e6-46eb-a7cf-cd79fae7c5f8_626_635,#C C opens bottle,40a4de2a-a6e6-46eb-a7cf-cd79fae7c5f8
40a4de2a-a6e6-46eb-a7cf-cd79fae7c5f8_598_607,#C C blends mixture in bottle,40a4de2a-a6e6-46eb-a7cf-cd79fae7c5f8
0c192ca8-1ede-4ef0-a05e-2f4151b6bdfc_7_16,#C C looks down,0c192ca8-1ede-4ef0-a05e-2f4151b6bdfc
0c192ca8-1ede-4ef0-a05e-2f4151b6bdfc_231_240,#C C drops the dough on the table,0c192ca8-1ede-4ef0-a05e-2f4151b6bdfc
947aeb0a-78c2-4667-aea5-b7fa6bc05ff7_2273_2282,#C C drops the crayon,947aeb0a-78c2-4667-aea5-b7fa6bc05ff7
947aeb0a-78c2-4667-aea5-b7fa6bc05ff7_0_6,#C C opens a box of pencil colors,947aeb0a-78c2-4667-aea5-b7fa6bc05ff7
c6da6ceb-5f40-436b-8c83-76458f46b3fb_20_29,#C C places the wood on the wood stack,c6da6ceb-5f40-436b-8c83-76458f46b3fb
c6da6ceb-5f40-436b-8c83-76458f46b3fb_31_40,#C C arranges the small wood piece on the woods on the table,c6da6ceb-5f40-436b-8c83-76458f46b3fb
1a58c3e1-e04c-40eb-974b-379773a18736_857_866,#C C lifts the decoration lights,1a58c3e1-e04c-40eb-974b-379773a18736
1a58c3e1-e04c-40eb-974b-379773a18736_204_213,#C C touches thread tied on the Christmas tree on the floor,1a58c3e1-e04c-40eb-974b-379773a18736
38802829-2f8b-4023-b00e-23c00570b820_1333_1342,#C C picks a yellow cardboard strip with her right hand.,38802829-2f8b-4023-b00e-23c00570b820
38802829-2f8b-4023-b00e-23c00570b820_1401_1409,#C C trims the blue cardboard to a circular shape with the scissors in her right hand.,38802829-2f8b-4023-b00e-23c00570b820
38802829-2f8b-4023-b00e-23c00570b820_1364_1373,#C C places the yellow cardboard strip on a paper train.,38802829-2f8b-4023-b00e-23c00570b820
38802829-2f8b-4023-b00e-23c00570b820_1451_1460,#C C places the blue circular shape cardboards on the paper train with both hands.,38802829-2f8b-4023-b00e-23c00570b820
b1ac8c7e-6b29-4196-a28b-e4e21b872ede_564_573,#C C holds the game console with both hands,b1ac8c7e-6b29-4196-a28b-e4e21b872ede
b1ac8c7e-6b29-4196-a28b-e4e21b872ede_1915_1924,#C C stretches' out his left hand,b1ac8c7e-6b29-4196-a28b-e4e21b872ede
9f5253af-acc3-40ca-b8bf-7b931f875bd7_183_192,#C C opens the tap,9f5253af-acc3-40ca-b8bf-7b931f875bd7
9f5253af-acc3-40ca-b8bf-7b931f875bd7_138_147,#C C closes the tap,9f5253af-acc3-40ca-b8bf-7b931f875bd7
9f5253af-acc3-40ca-b8bf-7b931f875bd7_257_266,#C C takes the knife from the sink,9f5253af-acc3-40ca-b8bf-7b931f875bd7
9f5253af-acc3-40ca-b8bf-7b931f875bd7_228_237,#C C drops the knife in the sink,9f5253af-acc3-40ca-b8bf-7b931f875bd7
d9ebd625-4b42-4906-9f4e-da8a7dc93bc7_0_5,#C C pats the puppy in the bath tub with his right hand,d9ebd625-4b42-4906-9f4e-da8a7dc93bc7
d9ebd625-4b42-4906-9f4e-da8a7dc93bc7_170_179,#C C switches off the shower nozzle taps with this left hand,d9ebd625-4b42-4906-9f4e-da8a7dc93bc7
90f8d8f3-21af-4554-a56d-fecf36467855_12_21,#C C carries the dish holder from the counter,90f8d8f3-21af-4554-a56d-fecf36467855
90f8d8f3-21af-4554-a56d-fecf36467855_0_6,#C C wears gloves,90f8d8f3-21af-4554-a56d-fecf36467855
913b4f05-ec61-409a-bdef-f3c1cc0f6ae0_34_43,#C arranges the cards on the table,913b4f05-ec61-409a-bdef-f3c1cc0f6ae0
913b4f05-ec61-409a-bdef-f3c1cc0f6ae0_101_110,#C C plays a game with #X,913b4f05-ec61-409a-bdef-f3c1cc0f6ae0
fe4ee880-6cae-4f62-9d4b-fda767dda6bf_515_524,#c c turns off the tap,fe4ee880-6cae-4f62-9d4b-fda767dda6bf
fe4ee880-6cae-4f62-9d4b-fda767dda6bf_403_412,#c c turns the water on,fe4ee880-6cae-4f62-9d4b-fda767dda6bf
041b9423-9695-45cb-bc58-266af7f91039_78_87,#C C cleans the floor with the vacuum cleaner,041b9423-9695-45cb-bc58-266af7f91039
041b9423-9695-45cb-bc58-266af7f91039_90_99,#C C adjusts the floor mat with her right leg,041b9423-9695-45cb-bc58-266af7f91039
7b696849-45f1-460f-a550-d70dc212e8b7_1141_1150,#C C wipes the wall with his left hand.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_766_775,#C C dips the paint roller into the bucket with his right hand,7b696849-45f1-460f-a550-d70dc212e8b7
ac175e0d-322e-4de2-8024-cd5e3337af55_3843_3852,#C C tightens the wood,ac175e0d-322e-4de2-8024-cd5e3337af55
ac175e0d-322e-4de2-8024-cd5e3337af55_3652_3661,#C C paints the wood,ac175e0d-322e-4de2-8024-cd5e3337af55
819320a3-8c5d-4d15-b0ec-942eab4d57a7_897_906,#C C lifts up the cardboard from the table.,819320a3-8c5d-4d15-b0ec-942eab4d57a7
819320a3-8c5d-4d15-b0ec-942eab4d57a7_979_988,#C C lifts up the brush from the cardboard.,819320a3-8c5d-4d15-b0ec-942eab4d57a7
6e988330-6694-403c-9011-5e5e1ff1d7f6_66_75,#C C moves flowers with left hand,6e988330-6694-403c-9011-5e5e1ff1d7f6
6e988330-6694-403c-9011-5e5e1ff1d7f6_394_403,#C C moves with sandpaper,6e988330-6694-403c-9011-5e5e1ff1d7f6
2af7c80c-301e-44b7-84a2-d6c09c325a5b_35_44,#C C bounces the pillow to let pillow fit in the pillowcase.,2af7c80c-301e-44b7-84a2-d6c09c325a5b
2af7c80c-301e-44b7-84a2-d6c09c325a5b_59_68,#C C hits the pillow.,2af7c80c-301e-44b7-84a2-d6c09c325a5b
b1ed4c5e-d6a1-4e6e-bf70-9a718078ff49_450_459,#c c dips the painting brush in the bowl of water,b1ed4c5e-d6a1-4e6e-bf70-9a718078ff49
b1ed4c5e-d6a1-4e6e-bf70-9a718078ff49_340_349,#c c moves around,b1ed4c5e-d6a1-4e6e-bf70-9a718078ff49
2fa81cfe-e0d4-42e5-be39-e14287215bd2_541_550,#C C checks the knife,2fa81cfe-e0d4-42e5-be39-e14287215bd2
2fa81cfe-e0d4-42e5-be39-e14287215bd2_324_333,#C C sharpens the knife on the electric knife sharpener,2fa81cfe-e0d4-42e5-be39-e14287215bd2
0c0ec306-2554-42fe-a744-cd1fec78f689_0_5,#C C picks a plate from the sink slap.,0c0ec306-2554-42fe-a744-cd1fec78f689
0c0ec306-2554-42fe-a744-cd1fec78f689_21_30,#C C drops the plate of food on the sink slap.,0c0ec306-2554-42fe-a744-cd1fec78f689
392b632b-40b1-4fb0-92cf-dc17044472ca_163_172,#C C drops the folded cloth on the cloth rack,392b632b-40b1-4fb0-92cf-dc17044472ca
392b632b-40b1-4fb0-92cf-dc17044472ca_26_35,#C C picks a cloth from the pile of cloths on the floor,392b632b-40b1-4fb0-92cf-dc17044472ca
9cbb797f-b5cf-4338-83f2-b3573c4f2692_186_195,#C C crouches down.,9cbb797f-b5cf-4338-83f2-b3573c4f2692
9cbb797f-b5cf-4338-83f2-b3573c4f2692_236_245,#C C places the cable on the ground.,9cbb797f-b5cf-4338-83f2-b3573c4f2692
9cbb797f-b5cf-4338-83f2-b3573c4f2692_564_573,#C C turns left,9cbb797f-b5cf-4338-83f2-b3573c4f2692
9cbb797f-b5cf-4338-83f2-b3573c4f2692_0_8,#C C grabs some soil.,9cbb797f-b5cf-4338-83f2-b3573c4f2692
e58a1cd6-cf82-4477-b8a3-8f749ebceffe_82_91,#C C puts the bottle of soap down,e58a1cd6-cf82-4477-b8a3-8f749ebceffe
e58a1cd6-cf82-4477-b8a3-8f749ebceffe_233_242,#C C opens the tap,e58a1cd6-cf82-4477-b8a3-8f749ebceffe
d0b57a7c-08d4-4c0e-80f0-836979dd965d_245_254,#C C touches the fabric,d0b57a7c-08d4-4c0e-80f0-836979dd965d
d0b57a7c-08d4-4c0e-80f0-836979dd965d_4_13,#C C knits with the needle,d0b57a7c-08d4-4c0e-80f0-836979dd965d
878b7d2a-ed21-409c-b523-8fd8c014076b_535_544,#c c sits on the mat,878b7d2a-ed21-409c-b523-8fd8c014076b
878b7d2a-ed21-409c-b523-8fd8c014076b_468_477,#C C kneels on the carpet,878b7d2a-ed21-409c-b523-8fd8c014076b
878b7d2a-ed21-409c-b523-8fd8c014076b_446_455,#C C does press ups,878b7d2a-ed21-409c-b523-8fd8c014076b
878b7d2a-ed21-409c-b523-8fd8c014076b_300_309,#C C holds hands together,878b7d2a-ed21-409c-b523-8fd8c014076b
32287654-7f5b-4d24-bdb0-5f0ceb6dfd24_464_473,#C C holds the lawn mower basket,32287654-7f5b-4d24-bdb0-5f0ceb6dfd24
32287654-7f5b-4d24-bdb0-5f0ceb6dfd24_296_305,#C C tightens the screw with hand,32287654-7f5b-4d24-bdb0-5f0ceb6dfd24
32287654-7f5b-4d24-bdb0-5f0ceb6dfd24_451_460,#C C fixes the lawn mower basket,32287654-7f5b-4d24-bdb0-5f0ceb6dfd24
32287654-7f5b-4d24-bdb0-5f0ceb6dfd24_388_397,#C C raises the hand,32287654-7f5b-4d24-bdb0-5f0ceb6dfd24
b97bcf48-6a53-4579-8345-2f3bc3d2d5ab_15_24,#C C moves the locking hub from his right lap to his left lap,b97bcf48-6a53-4579-8345-2f3bc3d2d5ab
b97bcf48-6a53-4579-8345-2f3bc3d2d5ab_0_5,#C C fixes the cables in a locking hub. #unsure,b97bcf48-6a53-4579-8345-2f3bc3d2d5ab
b97bcf48-6a53-4579-8345-2f3bc3d2d5ab_46_55,#C C removes the iron from the locking hub,b97bcf48-6a53-4579-8345-2f3bc3d2d5ab
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_297_306,#C C takes the frying pan.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_485_494,#C C throws the scouring pad in the sink.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_410_419,#C C pours water from the dish.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_457_466,#C C scrubs the dish with another hand.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
52b99e0c-0f75-43fd-abbb-84ae2389c9c4_41_50,#C C walks to the restroom.,52b99e0c-0f75-43fd-abbb-84ae2389c9c4
52b99e0c-0f75-43fd-abbb-84ae2389c9c4_6_15,#C C opens a carton.,52b99e0c-0f75-43fd-abbb-84ae2389c9c4
a00c0367-4ed0-4e47-962c-62b4121ae0d2_1174_1183,#C C smooths the wood using chisel,a00c0367-4ed0-4e47-962c-62b4121ae0d2
a00c0367-4ed0-4e47-962c-62b4121ae0d2_969_978,#C C stops untightening the screw,a00c0367-4ed0-4e47-962c-62b4121ae0d2
047c5e54-444f-463e-b677-be38e706a9ea_410_419,#C C inserts the tire band into the roller board's wheel.,047c5e54-444f-463e-b677-be38e706a9ea
047c5e54-444f-463e-b677-be38e706a9ea_506_515,#C C lifts the tyre with the roller board's wheel.,047c5e54-444f-463e-b677-be38e706a9ea
047c5e54-444f-463e-b677-be38e706a9ea_543_552,#C C pulls out the tire band from the roller board's wheel.,047c5e54-444f-463e-b677-be38e706a9ea
b5c3c1e3-7ee7-4b4a-b938-4d008d5aa49b_232_241,#C C takes hand from the gel drying machine,b5c3c1e3-7ee7-4b4a-b938-4d008d5aa49b
b5c3c1e3-7ee7-4b4a-b938-4d008d5aa49b_0_5,#O man Y applies gel polish  on nails of C,b5c3c1e3-7ee7-4b4a-b938-4d008d5aa49b
e7cda49b-1c03-4d74-a759-c2eeb96465b4_37_46,#C C walks in the garden.,e7cda49b-1c03-4d74-a759-c2eeb96465b4
e7cda49b-1c03-4d74-a759-c2eeb96465b4_46_55,#C C sprays the disinfectant on the ground.,e7cda49b-1c03-4d74-a759-c2eeb96465b4
2d8e9dad-9b5a-4d0a-b749-591121c8f84b_735_744,#C C drops the hand drill on the first table #unsure,2d8e9dad-9b5a-4d0a-b749-591121c8f84b
2d8e9dad-9b5a-4d0a-b749-591121c8f84b_597_606,#C C dusts his hands,2d8e9dad-9b5a-4d0a-b749-591121c8f84b
98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28_694_703,#C C places the bolt in his right hand beside the bicycle handle bar.,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28
98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28_715_724,#C C places a tool container in his hands  on the work bench.,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28
98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28_665_674,#C C drops the screw driver on the table with his right hand.,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28
898b2af7-1074-4716-a104-b1f48d25cb2f_0_6,#C C pours the fungicide in a cup.,898b2af7-1074-4716-a104-b1f48d25cb2f
898b2af7-1074-4716-a104-b1f48d25cb2f_129_138,#C C removes the cup from the drum,898b2af7-1074-4716-a104-b1f48d25cb2f
a850112c-68e3-45d7-9fc0-9ada21e970a4_59_68,#C C tightens a bolt with the spanner,a850112c-68e3-45d7-9fc0-9ada21e970a4
a850112c-68e3-45d7-9fc0-9ada21e970a4_81_90,#C C drops the spanner on a pile of wood,a850112c-68e3-45d7-9fc0-9ada21e970a4
a850112c-68e3-45d7-9fc0-9ada21e970a4_431_440,#C C takes a wood from a pile of wood,a850112c-68e3-45d7-9fc0-9ada21e970a4
5a56333c-604c-4589-80ec-541b4d7d2164_23_32,#C C raises the brush broom.,5a56333c-604c-4589-80ec-541b4d7d2164
5a56333c-604c-4589-80ec-541b4d7d2164_0_5,#C C grabs the handle of a brush broom,5a56333c-604c-4589-80ec-541b4d7d2164
5a56333c-604c-4589-80ec-541b4d7d2164_243_252,#C C scrubs the floor with her nails.,5a56333c-604c-4589-80ec-541b4d7d2164
570fc280-231c-4a3e-99c2-12eefed1c122_3193_3202,#C C  puts the tape measure in the pocket,570fc280-231c-4a3e-99c2-12eefed1c122
570fc280-231c-4a3e-99c2-12eefed1c122_3017_3026,#C C moves hands,570fc280-231c-4a3e-99c2-12eefed1c122
570fc280-231c-4a3e-99c2-12eefed1c122_3217_3226,#C C drops the timber,570fc280-231c-4a3e-99c2-12eefed1c122
570fc280-231c-4a3e-99c2-12eefed1c122_3038_3047,#C C holds the timber,570fc280-231c-4a3e-99c2-12eefed1c122
99a9f3f2-1836-428e-a914-390dd5645439_1086_1095,#C C stretches the piece of garment,99a9f3f2-1836-428e-a914-390dd5645439
99a9f3f2-1836-428e-a914-390dd5645439_971_980,#C C folds the piece of garment,99a9f3f2-1836-428e-a914-390dd5645439
763509f4-203d-4e4b-bb42-67eb9839874b_245_254,#C C wipes the lawnmower with the piece of cloth in his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_167_176,#C C works on the lawnmower with his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_193_202,#C C picks up the screwdriver from the steel with his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
97e4effd-1b19-4e02-982d-692f8cb21b9f_404_413,"#C C removes the bolt remover, torque wrench and spanner from the lawn tractor",97e4effd-1b19-4e02-982d-692f8cb21b9f
97e4effd-1b19-4e02-982d-692f8cb21b9f_296_305,#C C removes a tape from the tie rod,97e4effd-1b19-4e02-982d-692f8cb21b9f
f3e79f6b-3b27-4aa6-a270-55a6424fd974_471_480,#C C Hold the lamination papers,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_332_341,#C C Removes the side paper on the laminated photo print,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_417_426,#C C Cuts the laminated photo print with a knife pen,f3e79f6b-3b27-4aa6-a270-55a6424fd974
f3e79f6b-3b27-4aa6-a270-55a6424fd974_378_387,#C C Separates the lamination paper,f3e79f6b-3b27-4aa6-a270-55a6424fd974
460e3501-ff8e-4dcf-b47b-c298b9c46006_0_4,#C C holds a tissue in his left hand.,460e3501-ff8e-4dcf-b47b-c298b9c46006
460e3501-ff8e-4dcf-b47b-c298b9c46006_9_18,#C C picks up the tissue and a rag from the parking lift with his left hand.,460e3501-ff8e-4dcf-b47b-c298b9c46006
ab22264a-91ce-4c3f-96b0-e6405a46f92f_1164_1173,#C C cuts the tissue,ab22264a-91ce-4c3f-96b0-e6405a46f92f
ab22264a-91ce-4c3f-96b0-e6405a46f92f_1186_1195,#C C throws the tissue in the dust bin,ab22264a-91ce-4c3f-96b0-e6405a46f92f
ab22264a-91ce-4c3f-96b0-e6405a46f92f_896_905,#C C wipes the counter with the tissue,ab22264a-91ce-4c3f-96b0-e6405a46f92f
eb771384-0c77-437f-a635-4c75c2032afb_181_190,#C C removes the foam around the air filter with his right hand,eb771384-0c77-437f-a635-4c75c2032afb
eb771384-0c77-437f-a635-4c75c2032afb_39_48,#C C holds a nylon with his right hand,eb771384-0c77-437f-a635-4c75c2032afb
eb771384-0c77-437f-a635-4c75c2032afb_107_116,#C C passes the spark plug spanner to his left hand,eb771384-0c77-437f-a635-4c75c2032afb
eb771384-0c77-437f-a635-4c75c2032afb_143_152,#C C takes the torque wrench with his right hand,eb771384-0c77-437f-a635-4c75c2032afb
550be319-373f-4e4a-8049-ca6deed20b00_39_48,#C c drops the bolt nut in a box container.,550be319-373f-4e4a-8049-ca6deed20b00
550be319-373f-4e4a-8049-ca6deed20b00_0_7,#C c touches a bolt nut.,550be319-373f-4e4a-8049-ca6deed20b00
dee85b6f-9a43-467f-ae31-cbf468cd8965_361_370,#C C drops the paint brush on the edge of the container,dee85b6f-9a43-467f-ae31-cbf468cd8965
dee85b6f-9a43-467f-ae31-cbf468cd8965_564_573,#C C dips the paint brush in the container,dee85b6f-9a43-467f-ae31-cbf468cd8965
dee85b6f-9a43-467f-ae31-cbf468cd8965_422_431,#C C drops the the paint brush on the desk,dee85b6f-9a43-467f-ae31-cbf468cd8965
dee85b6f-9a43-467f-ae31-cbf468cd8965_306_315,#C C smoothens the edge of the brown paper,dee85b6f-9a43-467f-ae31-cbf468cd8965
dee85b6f-9a43-467f-ae31-cbf468cd8965_296_305,#C C glues the smaller piece of brown paper on the edge of the bigger brown paper.,dee85b6f-9a43-467f-ae31-cbf468cd8965
d8c894ab-7b08-4983-9e80-fdb5d6ee0202_3959_3968,#C C picks up a container in a cabinet with her left hand,d8c894ab-7b08-4983-9e80-fdb5d6ee0202
d8c894ab-7b08-4983-9e80-fdb5d6ee0202_4432_4441,#C C drops the steel bowl on the sink slab.,d8c894ab-7b08-4983-9e80-fdb5d6ee0202
0c3db5fa-23e0-4311-ad4e-72a70ad29700_302_311,#C C puts back heat gun,0c3db5fa-23e0-4311-ad4e-72a70ad29700
0c3db5fa-23e0-4311-ad4e-72a70ad29700_347_356,#C C picks a wrench,0c3db5fa-23e0-4311-ad4e-72a70ad29700
4d24d57d-96ba-4ea1-9542-ee0520d20d3e_1289_1298,#C C picks a shovel from the ground,4d24d57d-96ba-4ea1-9542-ee0520d20d3e
